awk -F"\t" '$1!=""&&$2!=""&&$3!=""' cgd_gene_names.tab | awk '{print $2 "\t" $9}'
C3_03130C_A		CAWG_02633|orf19.310|C3_03130C_B|C3_03130C|orf19.7943|IPF1480.1|IPF1481.1|Contig4-1938_0004|Contig4-1938_0005|orf6.4448|orf6.4450|CA6248|orf19.312|CA6247|ECM181.5f|ECM181.3f	ORF|Uncharacterized	Ca22chr3A_C_albicans_SC5314	667181	665661	C	CAL0000180622		Putative mitochondrial protein with a predicted role in cell wall biogenesis; possibly an essential gene, disruptants not obtained by UAU1 method	2014-06-24	2016-06-22				N	
CR_08320W_A	ATS1	CAWG_02120|orf19.6399|CR_08320W_B|CR_08320W|orf19.13757|IPF5119.1|IPF17871.3|Contig4-2839_0005|orf6.164|orf6.7855|CA5129|CaO19.6399	ORF|Uncharacterized	Ca22chrRA_C_albicans_SC5314	1802701	1803603	W	CAL0000180624		Protein required for modification of wobble nucleosides in tRNA; induced upon adherence to polystyrene; regulated by Sef1, Sfu1, and Hap43	2014-06-24	2016-01-21				N	ATS1
CR_07660C_A		CAWG_02062|orf19.6284|CR_07660C_B|CR_07660C|orf19.13663|IPF18880.2|IPF20855.1|IPF17133.2|Contig4-1438_0001|orf6.1871|orf6.5434|CA3223|orf19.3484|SRP102|CaO19.13663|CaO19.6284	ORF|Verified	Ca22chrRA_C_albicans_SC5314	1663806	1662889	C	CAL0000180632		Ortholog(s) have GTP binding, signal recognition particle binding activity, role in protein targeting to ER and integral component of endoplasmic reticulum membrane, signal recognition particle receptor complex localization	2014-06-24	2016-01-21				N	SRP102
C4_05790W_A		CAWG_03244|orf19.1265|C4_05790W_B|C4_05790W|orf19.8850|IPF26103.1|IPF14959.2|Contig4-2968_0013|orf6.5732|CA3462|TRS130|CaO19.1265|IPF14959	ORF|Uncharacterized	Ca22chr4A_C_albicans_SC5314	1282526	1286320	W	CAL0000180634		Ortholog(s) have Rab guanyl-nucleotide exchange factor activity and role in CVT pathway, early endosome to Golgi transport, intra-Golgi vesicle-mediated transport, macroautophagy, regulation of GTPase activity	2014-06-24	2016-01-21				N	TRS130
C2_01800W_A		orf19.1490.1|C2_01800W_B|C2_01800W	ORF|Uncharacterized|transposable element gene	Ca22chr2A_C_albicans_SC5314	332986	333273	W	CAL0000180636		Predicted ORF in retrotransposon Tca16 with similarity to the Gag-Pol region of retrotransposons; added to Assembly 21 based on comparative genome analysis; overlaps orf19.1490.2, which is annotated as blocked reading frame	2014-06-24	2014-06-24				N	
CR_06250W_A		CAWG_01936|orf19.3877|CR_06250W_B|CR_06250W|orf19.11358|IPF23396.1|IPF23402.1|IPF13232.2|IPF13231.1|Contig4-2958_0005|Contig4-2958_0006|orf6.5848|orf6.5849|CA3552|IPF13231	ORF|Uncharacterized	Ca22chrRA_C_albicans_SC5314	1330782	1331681	W	CAL0000180638		Ortholog of C. dubliniensis CD36 : Cd36_73360 and Candida albicans WO-1 : CAWG_01936	2014-06-24	2016-01-21				N	
CR_04390C_A		CAWG_01775|orf19.529|CR_04390C_B|CR_04390C|orf19.8162|IPF26764.1|IPF16491.2|Contig4-3063_0038|orf6.6741|CA4243|CaO19.8162|CaO19.529|IPF16491	ORF|Uncharacterized	Ca22chrRA_C_albicans_SC5314	975972	973585	C	CAL0000180642		Ortholog of C. dubliniensis CD36 : Cd36_29750, C. parapsilosis CDC317 : CPAR2_205260, Candida tenuis NRRL Y-1498 : CANTEDRAFT_91782 and Debaryomyces hansenii CBS767 : DEHA2F19294g	2014-06-24	2016-01-21				N	
C2_06780C_A		CAWG_05777|orf19.2229|C2_06780C_B|C2_06780C|orf19.9771|IPF25048.1|IPF9048.1|Contig4-2341_0007|orf6.1322|CA0420|CaO19.2229|CaO19.9771|IPF9048	ORF|Uncharacterized	Ca22chr2A_C_albicans_SC5314	1391983	1390337	C	CAL0000180644		Ortholog(s) have ubiquitin-protein transferase activity, role in protein ubiquitination, response to ethanol, septin ring assembly and cytoplasm, nucleus localization	2014-06-24	2016-01-21				N	ASR1
C5_00540C_A	AGA1	CAWG_04448|orf19.935|C5_00540C_B|C5_00540C|orf19.8550|IPF26334.1|IPF10571.2|Contig4-2870_0012|orf6.8184|CA5392|CaO19.935|CaO19.8550|IPF10571	ORF|Uncharacterized	Ca22chr5A_C_albicans_SC5314	110891	109830	C	CAL0000180646		Protein with some similarity to agglutinin subunit; expression regulated upon white-opaque switch; Spider biofilm induced	2014-06-24	2014-06-24				N	
C1_02010C_A	ZCF24	CAWG_01181|orf19.4524|C1_02010C_B|C1_02010C|orf19.11999|IPF22709.1|IPF19920.1|Contig4-2702_0012|orf6.3047|CA1509|IPF19920|IPF19920.3	ORF|Uncharacterized	Ca22chr1A_C_albicans_SC5314	416273	414090	C	CAL0000180650		Predicted Zn(II)2Cys6 transcription factor; caspofungin induced; Hap43-repressed	2014-06-24	2016-01-21			2005-02-11	N	
C1_01340C_A		CAWG_01242|orf19.3323|C1_01340C_B|C1_01340C|orf19.10833|IPF23949.1|IPF8318.2|Contig4-2976_0021|orf6.5031|CA2940|CaO19.10833|CaO19.3323|IPF8318	ORF|Uncharacterized	Ca22chr1A_C_albicans_SC5314	263083	262217	C	CAL0000180657		Ortholog of C. dubliniensis CD36 : Cd36_01240, C. parapsilosis CDC317 : CPAR2_109140, Candida tenuis NRRL Y-1498 : CANTEDRAFT_114227 and Debaryomyces hansenii CBS767 : DEHA2D15026g	2014-06-24	2016-01-21				N	
CR_10260W_A		CAWG_02285|orf19.7601|CR_10260W_B|CR_10260W|IPF662.1|Contig4-3108_0038|orf6.8949|CA6001|MRM2|CaO19.7601|IPF662	ORF|Uncharacterized	Ca22chrRA_C_albicans_SC5314	2188415	2189230	W	CAL0000180659		Putative mitochondrial 2' O-ribose methyltransferase; predicted role in methylation of U(2791) in 21S rRNA; Spider biofilm induced	2014-06-24	2016-01-21				N	MRM2
C4_03140C_A		CAWG_03486|orf19.2676|C4_03140C_B|C4_03140C|orf19.10191|IPF24620.1|IPF6894.2|Contig4-2806_0011|orf6.5558|CA3323|CaO19.2676|IKI1|CaO19.10191	ORF|Uncharacterized	Ca22chr4A_C_albicans_SC5314	660385	659489	C	CAL0000180661		Predicted hexameric RecA-like ATPase Elp456 Elongator subcomplex subunit; required for modification of wobble nucleosides in tRNA; Spider biofilm induced	2014-06-24	2016-01-21				N	IKI1
C7_03220C_A	ZCF29	CAWG_05655|orf19.5133|C7_03220C_B|C7_03220C|orf19.12598|IPF22103.1|IPF9251.2|orf6.5965|CA3639|CaJ7.0371|CaO19_5133|CaJ7_0371|CaO19.5133|CaO19.12598|IPF9251	ORF|Verified	Ca22chr7A_C_albicans_SC5314	700323	697006	C	CAL0000180667		Zn(II)2Cys6 transcription factor; mutants sensitive to caffeine, menadione, beauvericin;resistant to fenpropimorph; Hap43-repressed; mutants have decreased CFU in mouse kidneys and defects in filamentous growth; Spider biofilm induced	2014-06-24	2016-01-21			2005-02-11	Y	
C4_04440W_A		CAWG_03366|orf19.3843|C4_04440W_B|C4_04440W|orf19.11324|IPF23471.1|IPF4083.1|Contig4-3060_0028|orf6.7538|CA4866|CaO19.11324|SEC66|CaO19.3843|IPF4083	ORF|Uncharacterized	Ca22chr4A_C_albicans_SC5314	950318	951124	W	CAL0000180669		Ortholog(s) have protein transporter activity, role in filamentous growth, posttranslational protein targeting to membrane, translocation and Sec62/Sec63 complex, cell periphery localization	2014-06-24	2016-01-21				N	SEC66
C4_06730C_A		CAWG_03156|orf19.3136|C4_06730C_B|C4_06730C|orf19.10648|IPF24174.1|IPF3268.1|Contig4-3009_0001|orf6.5873|CA3569|CaO19.3136|USP1|CaO19.10648|IPF3268	ORF|Uncharacterized	Ca22chr4A_C_albicans_SC5314	1500297	1498921	C	CAL0000180673		Ortholog(s) have transcription coactivator activity, role in carbon catabolite regulation of transcription from RNA polymerase II promoter and cytoplasm localization	2014-06-24	2016-01-21				N	IMP2'
C1_12910W_A		orf19.4921.1|C1_12910W_B|C1_12910W	ORF|Uncharacterized	Ca22chr1A_C_albicans_SC5314	2811809	2811973	W	CAL0000180683		Protein of unknown function; Spider biofilm repressed	2014-06-24	2016-01-21				N	
C6_02590C_A	MOB1	CAWG_05109|orf19.5528|C6_02590C_B|C6_02590C|orf19.12974|IPF19269.2|IPF4332.1|Contig4-2690_0001|orf6.4470|orf6.454|CA2528|CaO19.5528|CaO19.12974	ORF|Uncharacterized	Ca22chr6A_C_albicans_SC5314	529094	528273	C	CAL0000180685		Putative mitotic exit network component; periodic mRNA expression, peak at cell-cycle G2/M phase	2014-06-24	2016-01-21				N	MOB1
C3_07030C_A		CAWG_03011|orf19.6797|C3_07030C_B|C3_07030C|orf19.14089|IPF20311.1|IPF5960.1|Contig4-2796_0008|orf6.8834|CA5908|CaO19.14089|CaO19.6797|IPF5960	ORF|Uncharacterized	Ca22chr3A_C_albicans_SC5314	1614048	1611520	C	CAL0000180687		Ortholog of C. dubliniensis CD36 : Cd36_86960, C. parapsilosis CDC317 : CPAR2_808800, Candida tenuis NRRL Y-1498 : CANTEDRAFT_113621 and Debaryomyces hansenii CBS767 : DEHA2F02486g	2014-06-24	2016-06-22				N	
C2_03590C_A	CAP4	CAWG_04124|orf19.861|C2_03590C_B|C2_03590C|orf19.8480|IPF26462.1|IPF7646.2|Contig4-2942_0008|orf6.3553|CA1865|CaO19.8480|CaO19.861|IPF7646	ORF|Uncharacterized	Ca22chr2A_C_albicans_SC5314	758620	758090	C	CAL0000180689		Predicted bZip transcription factor; possibly an essential gene, disruptants not obtained by UAU1 method	2014-06-24	2016-01-21				N	
C6_00870C_A	ILV5	CAWG_05272|orf19.88|C6_00870C_B|C6_00870C|orf19.7733|IPF9595.2|IPF19137.2|Contig4-2691_0001|orf6.3699|orf6.810|CA1983|CaO19.88	ORF|Uncharacterized	Ca22chr6A_C_albicans_SC5314	171318	170116	C	CAL0000180692		Ketol-acid reductoisomerase; antigenic; regulated by Gcn4; GlcNAc, amino acid starvation (3-AT)-induced; macrophage-repressed protein; protein present in exponential and stationary phase; flow model and Spider biofilm repressed	2014-06-24	2016-01-21				N	ILV5
C3_07860C_A	MRR2	CAWG_03092|ZCF34|orf19.6182|C3_07860C_B|C3_07860C|IPF3443.1|Contig4-3079_0016|orf6.5403|CA3201|CaO19.6182|IPF3444.3f	ORF|Verified	Ca22chr3A_C_albicans_SC5314	1780547	1778415	C	CAL0000180700		Zn(II)2Cys6 transcription factor involved in regulation of multidrug resistance via control of CDR1 expression; mutants display decreased colonization of mouse kidneys; required for yeast cell adherence to silicone substrate	2014-06-24	2016-06-22			2005-02-11	Y	
C7_03390C_A	PUP3	CAWG_05672|orf19.1336|C7_03390C_B|C7_03390C|orf19.8916|IPF8017.2|IPF8018.1|Contig4-3068_0025|orf6.224|orf6.3889|CA2120|CaJ7.0390|CaO19.1336|CaJ7_0390|CaO19_1336	ORF|Uncharacterized	Ca22chr7A_C_albicans_SC5314	745518	744898	C	CAL0000180706		Putative beta 3 subunit of the 20S proteasome; macrophage/pseudohyphal-repressed	2014-06-24	2016-01-21				N	PUP3
C7_00560C_A	THG1	CAWG_05412|orf19.7063|C7_00560C_B|C7_00560C|IPF480.2|Contig4-3106_0072|orf6.8490|CA5632|CaJ7.0070|CaJ7_0070|CaO19_7063|CaO19.7063|IPF480	ORF|Uncharacterized	Ca22chr7A_C_albicans_SC5314	92165	91359	C	CAL0000180708		tRNA guanylyltransferase, with role in tRNA modification; catalyzes reverse (3'-5') nucleotide polymerization	2014-06-24	2014-06-24				N	THG1
C5_00470C_A	KRE62	CAWG_04441|orf19.942|C5_00470C_B|C5_00470C|orf19.8557|IPF26313.1|IPF26324.1|IPF1539.1|IPF1538.2|Contig4-3103_0054|orf6.8191|KRE62.5f|KRE62.3f|orf19.942.1|CA5399|CA5400	ORF|Uncharacterized	Ca22chr5A_C_albicans_SC5314	86237	84369	C	CAL0000180710		Putative subunit of glucan synthase; macrophage-induced gene; Bcr1-regulated in a/a RPMI biofilms	2014-06-24	2014-06-24				N	
C2_04060C_A	SSY1	CAWG_04164|orf19.814|C2_04060C_B|C2_04060C|orf19.8434|CSY1|IPF5802.2|IPF29641.1|IPF29694.1|Contig4-2714_0007|orf6.6705|SSY1.5|CA4215|orf19.814.3|CaO19.814	ORF|Verified	Ca22chr2A_C_albicans_SC5314	857303	854661	C	CAL0000180720		Amino acid sensor; required for wild-type hyphal growth on solid serum or Lees media, not under all conditions; 12 predicted membrane spanning regions; Hap43-repressed; Spider biofilm induced	2014-06-24	2016-01-21				N	SSY1
C3_02840W_A		CAWG_02604|orf19.275|C3_02840W_B|C3_02840W|orf19.7907|IPF27052.1|IPF10123.1|Contig4-2667_0007|orf6.4804|CA2775|CaO19.7907|POP5|CaO19.275	ORF|Uncharacterized	Ca22chr3A_C_albicans_SC5314	615473	616045	W	CAL0000180724		Ortholog(s) have RNA binding, ribonuclease MRP activity, ribonuclease P activity	2014-06-24	2016-06-22				N	POP5
C1_14530W_A		CAWG_00003|orf19.7271|C1_14530W_B|C1_14530W|IPF5214.1|Contig4-2986_0030|orf6.8171|CaO19.7271	ORF|Uncharacterized	Ca22chr1A_C_albicans_SC5314	3181102	3181422	W	CAL0000180728		Protein of unknown function; transcript detected on high-resolution tiling arrays	2014-06-24	2016-01-21				N	
C2_10430C_A	FGR29	CAWG_06109|orf19.5316|C2_10430C_B|C2_10430C|orf19.12776|IPF21826.1|IPF817.1|Contig4-2899_0017|orf6.8305|CA5483|CaO19.5316|CaO19.12776|IPF817	ORF|Verified	Ca22chr2A_C_albicans_SC5314	2158927	2156597	C	CAL0000180730		Protein lacking an ortholog in S. cerevisiae; transposon mutation affects filamentous growth; rat catheter biofilm repressed	2014-06-24	2016-01-21				N	
C2_06350C_A		CAWG_04379|orf19.5499|C2_06350C_B|C2_06350C|orf19.12954|IPF21663.1|IPF5856.2|orf6.4658|CA2671|CaO19.5499|HPD99|CaO19.12954|IPF5856	ORF|Uncharacterized	Ca22chr2A_C_albicans_SC5314	1299199	1297757	C	CAL0000180732		Ortholog(s) have 4-hydroxyphenylpyruvate dioxygenase activity and role in aromatic amino acid family biosynthetic process	2014-06-24	2016-01-21				N	
C7_01650W_A		CAWG_05516|orf19.6559|C7_01650W_B|C7_01650W|orf19.13912|IPF20619.1|IPF1674.1|Contig4-2941_0005|orf6.7547|CaJ7.0186|orf19.6558.1|CA4874|IPF1674|CA4873|IPF1674.3|IPF1675.1	ORF|Uncharacterized	Ca22chr7A_C_albicans_SC5314	354542	356139	W	CAL0000180736		RNA polymerase III transcription initiation factor complex (TFIIIC) subunit; growth phase regulated protein; downregulaated in stationary phase yeast cultures; Hap43-repressed; flow model biofilm induced; Spider biofilm repressed	2014-06-24	2016-01-21				N	TFC7
C1_09530W_A	RAM2	CAWG_00476|orf19.4817|C1_09530W_B|C1_09530W|orf19.12280|IPF22454.1|IPF15519.2|Contig4-2100_0001|orf6.5223|CA3079|CaO19.4817|CaO19.12280	ORF|Verified	Ca22chr1A_C_albicans_SC5314	2096586	2097506	W	CAL0000180742	CAL0006668	Alpha subunit of heterodimeric protein geranylgeranyltransferase type I and farnesyltransferase; a-specific transcript; lovastatin, fluconazole regulated; GGTase I binds zinc, is Mg-dependent; Cdc42 substrate; rat catheter biofilm repressed	2014-06-24	2016-01-21				N	RAM2
C6_03650C_A	POP2	CAWG_05005|orf19.5734|C6_03650C_B|C6_03650C|orf19.13156|IPF21459.1|IPF10787.2|Contig4-3044_0007|orf6.4913|CA2849|CaO19.13156|CaO19.5734	ORF|Verified	Ca22chr6A_C_albicans_SC5314	776588	775110	C	CAL0000180752		Component of the Ccr4-Pop2 mRNA deadenylase; heterozygous null mutant exhibits resistance to parnafungin and cordycepin in the C. albicans fitness test	2014-06-24	2016-01-21				N	POP2
C3_07740W_A		CAWG_03080|orf19.6712|C3_07740W_B|C3_07740W|orf19.14004|IPF20331.1|IPF3621.2|Contig4-1879_0003|orf6.6861|CA4340|CaO19.6712|CaO19.14004|IPF3621	ORF|Uncharacterized	Ca22chr3A_C_albicans_SC5314	1763210	1765186	W	CAL0000180754		Ortholog(s) have COPI-coated vesicle, Golgi apparatus localization	2014-06-24	2016-06-22				N	SGM1
C1_07400C_A		CAWG_00679|orf19.4428|C1_07400C_B|C1_07400C|orf19.11906|IPF5546|IPF5546.1|IPF28397.1|Contig4-2969_0012|orf6.2719|CA1286|CaO19.11906|CaO19.4428	ORF|Uncharacterized	Ca22chr1A_C_albicans_SC5314	1603606	1602167	C	CAL0000180756		Ortholog of C. dubliniensis CD36 : Cd36_06910, C. parapsilosis CDC317 : CPAR2_208560, Candida tenuis NRRL Y-1498 : CANTEDRAFT_95854 and Debaryomyces hansenii CBS767 : DEHA2F25982g	2014-06-24	2016-01-21				N	
C2_09620W_A		CAWG_06035|orf19.1392|C2_09620W_B|C2_09620W|orf19.8970|IPF25932.1|IPF11068.1|Contig4-2636_0008|orf6.2244|CA0990|CaO19.8970|EPS1|CaO19.1392|IPF11068	ORF|Uncharacterized	Ca22chr2A_C_albicans_SC5314	1968951	1971164	W	CAL0000180758		Ortholog(s) have protein disulfide isomerase activity, protein-disulfide reductase (glutathione) activity, unfolded protein binding activity	2014-06-24	2016-01-21				N	EPS1
C6_02850W_A	RAV2	CAWG_05081|orf19.5559|C6_02850W_B|C6_02850W|orf19.13005|IPF19660.2|IPF19661.1|Contig4-3002_0013|orf6.3252|orf6.4129|CA1654|CaO19.5559|IPF19660	ORF|Verified	Ca22chr6A_C_albicans_SC5314	588696	589763	W	CAL0000180766		Protein similar to S. cerevisiae Rav2; a regulator of (H+)-ATPase in vacuolar membrane; transposon mutation affects filamentous growth	2014-06-24	2016-01-21				N	RAV2
C1_09120W_A	IPT1	CAWG_00517|orf19.4769|C1_09120W_B|C1_09120W|orf19.12233|IPF11674.2|IPF17541.2|IPF17540.2|Contig4-2253_0002|orf6.2538|orf6.2539|orf6.927|CA0228|CA6290|orf19.4770|IPT1.5f	ORF|Verified	Ca22chr1A_C_albicans_SC5314	1991466	1993010	W	CAL0000180770		Inositol phosphoryl transferase; catalyzes the synthesis of the most abundant sphingolipid, mannose-(inositol-P)2-ceramide, M(IP)2C, from MIPC; required for wild-type membrane localization of Cdr1; Spider biofilm induced	2014-06-24	2016-01-21				N	IPT1
C4_00690C_A		CAWG_03734|orf19.4173|C4_00690C_B|C4_00690C|orf19.11649|IPF16546.1|IPF23088.1|IPF6183.2|Contig4-2948_0015|orf6.814|orf6.6067|CA3723|orf19.1174|CaO19.11649|DPH2|CaO19.4173	ORF|Uncharacterized	Ca22chr4A_C_albicans_SC5314	119166	117577	C	CAL0000180772		Ortholog(s) have role in peptidyl-diphthamide biosynthetic process from peptidyl-histidine and cytoplasm localization	2014-06-24	2014-06-24				N	DPH2
C5_02510C_A		CAWG_04633|orf19.4263|C5_02510C_B|C5_02510C|orf19.11739|IPF22980.1|IPF15189.2|orf6.1032|CA0269|CaO19.4263|CaO19.11739|PUF2.5f|PUF2.exon1	ORF|Uncharacterized	Ca22chr5A_C_albicans_SC5314	560461	559298	C	CAL0000180776		Has domain(s) with predicted nucleotide binding activity	2014-06-24	2014-06-24				N	
C5_03060C_A	TNA1	CAWG_04687|orf19.4335|C5_03060C_B|C5_03060C|orf19.11811|IPF17857.3|IPF11694.2|Contig4-1971_0004|orf6.1676|orf6.729|CA0164|TNA11|CaO19.4335|IPF11694	ORF|Verified	Ca22chr5A_C_albicans_SC5314	681047	679515	C	CAL0000180798	CAF0007271	Putative nicotinic acid transporter; detected at germ tube plasma membrane by mass spectrometry; transcript induced upon phagocytosis by macrophage; rat catheter biofilm induced	2014-06-24	2016-01-21				N	TNA1
C3_02720W_A		CAWG_02594|orf19.264|C3_02720W_B|C3_02720W|orf19.7896|IPF16314.2|IPF29883.1|Contig4-2401_0007|Contig4-2401_0009|orf6.2012|orf6.2359|CA0845|CaO19.264|IPF16314	ORF|Uncharacterized	Ca22chr3A_C_albicans_SC5314	590432	591784	W	CAL0000180800		Has domain(s) with predicted protein kinase binding activity and role in regulation of cyclin-dependent protein serine/threonine kinase activity	2014-06-24	2016-06-22				N	
C5_02530W_A	UAP1	CAWG_04635|orf19.4265|C5_02530W_B|C5_02530W|orf19.11741|YDL103|IPF22969.1|IPF9521.2|Contig4-2550_0010|orf6.3492|CA1826|QRI1|CaO19.11741|CaO19.4265	ORF|Verified	Ca22chr5A_C_albicans_SC5314	565049	566509	W	CAL0000180804	CAL0006754	UDP-N-acetylglucosamine pyrophosphorylase, catalyzes biosynthesis of UDP-N-acetylglucosamine from UTP and N-acetylglucosamine 1-phosphate; functional homolog of S. cerevisiae Qri1p; alkaline upregulated	2014-06-24	2014-06-24				N	QRI1
CR_03360W_A		CAWG_01671|orf19.2386|CR_03360W_B|CR_03360W|orf19.9922|IPF24927.1|IPF11484.2|Contig4-2991_0011|orf6.3862|CA2099|CaO19.9922|CaO19.2386|IPF11484	ORF|Uncharacterized	Ca22chrRA_C_albicans_SC5314	748450	749193	W	CAL0000180806		Ortholog(s) have role in endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA and LSU-rRNA), more	2014-06-24	2016-01-21				N	UTP11
C4_02490W_A	ZCF15	CAWG_03546|orf19.2753|C4_02490W_B|C4_02490W|orf19.10267|IPF24570.1|IPF10197.2|Contig4-2786_0005|orf6.3585|CA1892|CaO19.2753|CaO19.10267|IPF10197	ORF|Uncharacterized	Ca22chr4A_C_albicans_SC5314	501463	504297	W	CAL0000180808		Predicted Zn(II)2Cys6 transcription factor of unknown function; rat catheter biofilm induced	2014-06-24	2016-01-21			2005-02-11	Y	
C1_04890W_A	YBN5	CAWG_00907|orf19.754|C1_04890W_B|C1_04890W|orf19.8374|IPF26524.1|IPF13405.2|Contig4-2000_0001|Contig4-2000_0003|orf6.3633|CA1927|CaO19.754|CaO19.8374	ORF|Uncharacterized	Ca22chr1A_C_albicans_SC5314	1015786	1016976	W	CAL0000180814		P-loop ATPase with similarity to human OLA1 and bacterial YchF; Spider biofilm repressed	2014-06-24	2016-01-21				N	OLA1
C2_09420W_A		CAWG_06019|orf19.1600|C2_09420W_B|C2_09420W|orf19.9168|IPF25722.1|IPF19700.1|Contig4-3095_0049|Contig4-3095_0051|orf6.1649|CA0614|CaO19.9168|CaO19.1600|IPF19700	ORF|Uncharacterized	Ca22chr2A_C_albicans_SC5314	1919179	1921308	W	CAL0000180818		Ortholog of C. dubliniensis CD36 : Cd36_23530, C. parapsilosis CDC317 : CPAR2_406140, Candida tenuis NRRL Y-1498 : CANTEDRAFT_116829 and Debaryomyces hansenii CBS767 : DEHA2B01826g	2014-06-24	2016-01-21				N	
C2_02910W_A		orf19.5814.1|C2_02910W_B|C2_02910W|calb_CGOB_00014	ORF|Uncharacterized	Ca22chr2A_C_albicans_SC5314	581973	582236	W	CAL0000180820		Protein of unknown function	2014-06-24	2016-01-21				N	
C2_05230C_A	RPF2	CAWG_04275|orf19.3553|C2_05230C_B|C2_05230C|orf19.11036|IPF23733.1|IPF17139.2|Contig4-1650_0001|orf6.4648|CA2662|CaO19.3553|CaO19.11036|IPF17139	ORF|Verified	Ca22chr2A_C_albicans_SC5314	1077037	1076054	C	CAL0000180822		Putative pre-rRNA processing protein; Hap43p-induced gene; mutation confers hypersensitivity to 5-fluorocytosine (5-FC), 5-fluorouracil (5-FU), and tubercidin (7-deazaadenosine)	2014-06-24	2016-01-21				N	RPF2
C1_07600W_A	ATP7	CAWG_00659|orf19.2785|C1_07600W_B|C1_07600W|orf19.10301|IPF24558.1|IPF7270.1|orf6.3602|CA1907|CaO19.2785|CaO19.10301	ORF|Verified	Ca22chr1A_C_albicans_SC5314	1645623	1646147	W	CAL0000180826		Putative subunit of the F1F0-ATPase complex; colony morphology-related gene regulation by Ssn6; farnesol, macrophage-downregulated protein abundance; protein present in exponential and stationary yeast growth phases; Hap43-induced	2014-06-24	2016-01-21				N	ATP7
C3_00390W_A		CAWG_02374|orf19.5428|C3_00390W_B|C3_00390W|orf19.12883|IPF21746.1|IPF1126.2|Contig4-2896_0018|orf6.8664|CA5781|CaO19.5428|ATX2|CaO19.12883|IPF1126	ORF|Uncharacterized	Ca22chr3A_C_albicans_SC5314	55651	56463	W	CAL0000180828		Putative Golgi membrane protein with a predicted role in manganese homeostasis; Hap43p-repressed gene; clade-associated gene expression	2014-06-24	2016-06-22				N	ATX2
C4_03740W_A		CAWG_03439|orf19.1304|C4_03740W_B|C4_03740W|orf19.8884|IPF6681.3|IPF6682.2|Contig4-2781_0003|orf6.2776|CA1328|RRP4|CaO19.8884|CaO19.1304	ORF|Uncharacterized	Ca22chr4A_C_albicans_SC5314	795553	796467	W	CAL0000180832		Ortholog(s) have role in U4 snRNA 3'-end processing, exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA and LSU-rRNA), more	2014-06-24	2016-01-21				N	RRP4
C4_00660W_A		orf19.4176|C4_00660W_B|C4_00660W|orf19.11652|IPF23099.1|IPF6175.1|Contig4-2228_0001|orf6.6070|CA3726|MRPS17|CaO19.4176|CaO19.11652|IPF6175	ORF|Uncharacterized	Ca22chr4A_C_albicans_SC5314	112691	113431	W	CAL0000180848		Ortholog(s) have structural constituent of ribosome activity and mitochondrial small ribosomal subunit localization	2014-06-24	2014-06-24				N	MRPS17
C5_02110W_A		CAWG_04595|orf19.4216|C5_02110W_B|C5_02110W|orf19.11692|HSP12|Contig4-2148_0004|Contig4-2734_0007|Contig4-2734_0006|IPF23008.1|IPF17399.2|orf6.1771|orf6.2761|CaO19.11692|CaO19.4216|CaO19.10669|HSP12a	ORF|Verified	Ca22chr5A_C_albicans_SC5314	473498	473881	W	CAL0000180850		Putative heat shock protein; decreased expression in hyphae; transcription is increased in populations of cells exposed to fluconazole over multiple generations; overexpression increases resistance to farnesol and azoles	2014-06-24	2014-06-24				N	HSP12
CR_07270C_A	HGT16	CAWG_02025|orf19.6141|CR_07270C_B|CR_07270C|orf19.13560|IPF20980.1|IPF9240.2|Contig4-2953_0003|orf6.5673|CA3414|QUP2|CaO19.13560|CaO19.6141|IPF9240	ORF|Uncharacterized	Ca22chrRA_C_albicans_SC5314	1584550	1582853	C	CAL0000180854		Putative glucose transporter of the major facilitator superfamily; the C. albicans glucose transporter family comprises 20 members; 12 probable membrane-spanning segments; gene has intron; expressed in rich medium with 2% glucose	2014-06-24	2016-01-21				N	
C1_02270C_A		CAWG_01156|orf19.3684|C1_02270C_B|C1_02270C|orf19.11168|IPF19650.1|IPF18542.1|IPF19649.1|Contig4-2750_0002|orf6.2495|orf6.3882|CA1144|SPS19|SPS19.5f	ORF|Uncharacterized	Ca22chr1A_C_albicans_SC5314	478183	477305	C	CAL0000180860		Putative oxidoreductase; Spider biofilm induced	2014-06-24	2016-01-21				N	
C2_06110W_A		CAWG_04354|orf19.4107|C2_06110W_B|C2_06110W|orf19.11588|IPF23148.1|IPF2112.1|Contig4-2950_0003|orf6.6829|CA4315|CaO19.11588|PPX1|CaO19.4107	ORF|Uncharacterized	Ca22chr2A_C_albicans_SC5314	1248593	1249798	W	CAL0000180862		Exopolyphosphatase, hydrolyzes inorganic polyphosphate (poly P) into Pi residues; Spider biofilm repressed	2014-06-24	2016-01-21				N	PPX1
C3_03730C_A	PHB1	CAWG_02690|orf19.6944|C3_03730C_B|C3_03730C|orf19.14206|IPF20201.1|IPF5903.1|Contig4-3085_0017|orf6.7330|CA4711|CaO19.6944|PHB11|CaO19.14206	ORF|Verified	Ca22chr3A_C_albicans_SC5314	786459	785608	C	CAL0000180864		Putative prohibitin; identified in detergent-resistant membrane fraction (possible lipid raft component); predicted N-terminal acetylation; Hap43p-repressed gene	2014-06-24	2016-06-22				N	
